id,svenskt,latin,Organismgrupp,Kategori,Observationer,Landskapstyp,status_abbrev,Rodlistekriterium
100807,grå barrskogspraktmal,Denisia obscurella,fjäril,Art,6,Skog (S) - Stor betydelse,NT,B1ab(iii)
102498,silverfläckspraktmal,Denisia stroemella,fjäril,Art,60,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",NT,B2ab(iii)
100808,svart ögonknäppare,Denticollis borealis,skalbagge,Art,217,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",NT,B2ab(iii)
100809,röd ögonknäppare,Denticollis rubens,skalbagge,Art,70,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",EN,B2ab(iii)
517,skinntagging,Dentipellis fragilis,svamp,Art,226,Skog (S) - Stor betydelse,NT,C2a(i)
102414,vitpunkterad plattmal,Depressaria albipunctella,fjäril,Art,15,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",NT,B2a
102415,hårflokeplattmal,Depressaria chaerophylli,fjäril,Art,35,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse",NT,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)"
102416,ljusryggad morotsplattmal,Depressaria douglasella,fjäril,Art,29,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(v)c(iv)
102418,större säfferotsplattmal,Depressaria libanotidella,fjäril,Art,46,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)c(iv)
100810,gotländsk säfferotsplattmal,Depressaria nemolella,fjäril,Art,24,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",CR,"B1ab(ii,iii,iv)"
102419,nordlig röllikaplattmal,Depressaria silesiaca,fjäril,Art,10,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",NT,"B2ab(ii,iii,iv)"
226180,,Deraeocoris punctulatus,halvvinge,Art,0,Jordbrukslandskap (J) - Stor betydelse,EN,B2ab(v)
105247,,Dermestes gyllenhalii,skalbagge,Art,45,"Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,B2ab(iii)
100813,urskogsänger,Dermestes palmi,skalbagge,Art,76,Skog (S) - Stor betydelse,VU,"B2ab(iii,iv)"
100814,,Dermestoides sanguinicollis,skalbagge,Art,0,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",RE,
521,,Dermoloma josserandii,svamp,Art,42,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",VU,A3c; C1+2a(i)
1999,sammetsmusseron,Dermoloma pseudocuneifolium,svamp,Art,87,Jordbrukslandskap (J) - Stor betydelse,VU,A2c; C1+2a(i)
522,sjötåtel,Deschampsia setacea,kärlväxt,Art,2099,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse",VU,"B2ab(iii,v)"
243728,,Deshayesorchestia deshayesii,kräftdjur,Art,4,"Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse",DD,
263706,pilörtsplätt,Desmosiphon maculans,"alg, bakterie",Art,0,Sötvatten (L) - Stor betydelse,DD,
850,sälgtagging,Deviodontia pilaecystidiata,svamp,Art,19,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",VU,D1
102729,,Devonia perrieri,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
234244,sandplutt,Dextrogaster suecica,manteldjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
527,sandnejlika,Dianthus arenarius,kärlväxt,Art,1692,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(i,ii,iii)"
528,knippnejlika,Dianthus armeria,kärlväxt,Art,1527,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,"B2ab(i,iii,v)"
529,praktnejlika,Dianthus superbus,kärlväxt,Art,538,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse",EN,"A2ab; B2ab(i,ii,iii,v)"
218104,klothyalinsnäcka,Diaphana globosa,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,VU,D2
102420,bokstavsmott,Diasemia reticularis,fjäril,Art,55,Jordbrukslandskap (J) - Stor betydelse,CR,B2ab(iii)
100817,hedrotkrypare,Diastictus vulneratus,skalbagge,Art,61,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",NT,B2b(iii)
233415,,Diastylis cornuta,kräftdjur,Art,0,Marin miljö (M) - Stor betydelse,VU,D2
100819,,Dibolia occultans,skalbagge,Art,77,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,B2b(iii)
100820,större asppraktbagge,Dicerca aenea,skalbagge,Art,0,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",RE,
100821,alpraktbagge,Dicerca alni,skalbagge,Art,84,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",NT,B2ab(iii)
100822,björkpraktbagge,Dicerca furcata,skalbagge,Art,112,Skog (S) - Stor betydelse,VU,B2ab(iii)
100823,barrpraktbagge,Dicerca moesta,skalbagge,Art,171,Skog (S) - Stor betydelse,VU,B2ab(iii)
102822,korallräka,Dichelopandalus bonnieri,kräftdjur,Art,4,Marin miljö (M) - Stor betydelse,VU,D2
236298,,Dichoglena nigripennis,tvåvinge,Art,4,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,"B2ab(i,ii)"
100824,sandklövernålmal,Dichomeris limosella,fjäril,Art,38,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(ii,iii,v)"
531,skorpticka,Dichomitus squalens,svamp,Art,57,Skog (S) - Stor betydelse,EN,C1+2a(i)
253810,skorpgrynna,Dichostereum boreale,svamp,Art,22,Skog (S) - Stor betydelse,NT,C2a(i)
100825,prästkragsstjälkvecklare,Dichrorampha consortana,fjäril,Art,15,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",NT,B2b(iii)c(iv)
100826,grå röllikarotvecklare,Dichrorampha incognitana,fjäril,Art,1,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,"B1ab(iii,iv)+2ab(iii,iv)"
215234,grågul alvarrotvecklare,Dichrorampha senectana,fjäril,Art,8,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
533,strandjordmossa,Dicranella humilis,mossa,Art,11,"Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse",NT,D1
534,nordlig jordmossa,Dicranella riparia,mossa,Art,2,"Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse",VU,"B2ab(ii,iii,v)"
2164,fjällkvastmossa,Dicranum groenlandicum,mossa,Art,4,Fjäll (F) - Stor betydelse,NT,"A3c; B2ab(ii,iii,v); C2a(i)"
537,frösökvastmossa,Dicranum muehlenbeckii,mossa,Art,1,Skog (S) - Stor betydelse,RE,
538,kustkvastmossa,Dicranum scottianum,mossa,Art,10,Skog (S) - Stor betydelse,VU,D1
540,barkkvastmossa,Dicranum viride,mossa,Art,699,Skog (S) - Stor betydelse,EN,C2a(i)
100829,,Dicronychus equisetioides,skalbagge,Art,48,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,B1ab(iii)+2ab(iii)
232749,klynnebändel,Dictyota dichotoma,"alg, kromist",Art,1,Marin miljö (M) - Stor betydelse,VU,B1ac(iv)
100831,kretsfly,Dicycla oo,fjäril,Art,140,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",NT,B2b(iii)c(iv)
234221,svampsjöpung,Didemnum albidum,manteldjur,Art,1,Marin miljö (M) - Stor betydelse,DD,
541,spetslansmossa,Didymodon acutus,mossa,Art,40,Jordbrukslandskap (J) - Stor betydelse,DD,
542,fjällansmossa,Didymodon asperifolius,mossa,Art,0,Fjäll (F) - Stor betydelse,EN,"B2ab(ii,iii,v); D"
543,blå lansmossa,Didymodon glaucus,mossa,Art,6,Skog (S) - Stor betydelse,CR,D
544,berglansmossa,Didymodon icmadophilus,mossa,Art,6,"Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Våtmark (V) - Har betydelse",DD,
545,kritlansmossa,Didymodon luridus,mossa,Art,0,Jordbrukslandskap (J) - Stor betydelse,RE,
546,skör lansmossa,Didymodon sinuosus,mossa,Art,20,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",EN,D
547,bäcklansmossa,Didymodon spadiceus,mossa,Art,48,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse",VU,D1
102421,slåttergubbemal,Digitivalva arnicella,fjäril,Art,423,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(i,ii,iii,iv,v)"
102422,luddkrisslemal,Digitivalva valeriella,fjäril,Art,3,Jordbrukslandskap (J) - Stor betydelse,CR,"B1ab(iii,v)+2ab(iii,v)"
102762,,Dikoleps nitens,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
249461,,Dilophus borealis,tvåvinge,Art,0,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",DD,
249890,,Dilophus humeralis,tvåvinge,Art,1,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",DD,
100834,mörk dyngrässkinnbagge,Dimorphopterus spinolae,halvvinge,Art,13,Havsstrand (H) - Stor betydelse,EN,B1ab(iv)
100835,guldkortvinge,Dinothenarus pubescens,skalbagge,Art,48,Jordbrukslandskap (J) - Stor betydelse,VU,B2ab(iii)
100836,blekfotad stekelrovfluga,Dioctria linearis,tvåvinge,Art,0,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",RE,
234341,,Diodontus tristis,stekel,Art,67,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",NT,"B2ab(i,ii,iii,iv)"
102060,nordlig strimharkrank,Diogma caudata,tvåvinge,Art,0,"Skog (S) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",DD,
118,ryssbräken,Diplazium sibiricum,kärlväxt,Art,95,Skog (S) - Stor betydelse,VU,D2
6003899,stentrollspindel,Diplocentria mediocris,palpkäke,Art,6,Urban miljö (U) - Stor betydelse,DD,
102568,myrgropspindel,Diplocephalus dentatus,palpkäke,Art,0,"Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",DD,
100838,enfärgad brandsvampbagge,Diplocoelus fagi,skalbagge,Art,295,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
553,skorpdagglav,Diploicia canescens,"svamp, lav",Art,58,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,A2bc
67,sprickporing,Diplomitoporus crustulinus,svamp,Art,469,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C1
68,gulporig ticka,Diplomitoporus flavescens,svamp,Art,42,Skog (S) - Stor betydelse,VU,D1
234228,slemsjöpung,Diplosoma listerianum,manteldjur,Art,8,Marin miljö (M) - Stor betydelse,DD,
100839,kolhjälmspindel,Dipoena braccata,palpkäke,Art,5,Skog (S) - Stor betydelse,VU,B1b(iii)c(iv)+2b(iii)c(iv)
100840,tallvägstekel,Dipogon vechti,stekel,Art,81,Skog (S) - Stor betydelse,NT,"B2ab(ii,iii,iv,v)"
102132,slätrocka,Dipturus batis,fisk,Art,1,Marin miljö (M) - Stor betydelse,RE,
100841,orangefläckig brunbagge,Dircaea australis,skalbagge,Art,104,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,"B2ab(iii,iv)"
100842,gulfläckig brunbagge,Dircaea quadriguttata,skalbagge,Art,1,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",RE,
557,stor diskröksvamp,Disciseda bovista,svamp,Art,52,Jordbrukslandskap (J) - Stor betydelse,EN,C1+2a(i)
558,liten diskröksvamp,Disciseda candida,svamp,Art,406,Jordbrukslandskap (J) - Stor betydelse,VU,C1+2a(i)
559,strandplanmossa,Distichium hagenii,mossa,Art,8,Havsstrand (H) - Stor betydelse,VU,"B2ab(iii,v); D1"
241112,,Dithryca guttularis,tvåvinge,Art,6,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,B2ab(iii)
250141,,Ditomyia fasciata,tvåvinge,Art,0,Skog (S) - Stor betydelse,RE,
560,praktgrusmossa,Ditrichum pallidum,mossa,Art,2,Skog (S) - Stor betydelse,RE,
6009012,,Dolichomitus aciculatus,stekel,Art,1,Skog (S) - Stor betydelse,NT,B2ab(iii)
255886,,Dolichomitus cephalotes,stekel,Art,0,,DD,
255888,,Dolichomitus curticornis,stekel,Art,1,Jordbrukslandskap (J) - Stor betydelse,NT,B2ab(iii)
255896,,Dolichomitus scutellaris,stekel,Art,1,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",DD,
102026,ljus levermossharkrank,Dolichopeza bifida,tvåvinge,Art,1,"Skog (S) - Stor betydelse, Sötvatten (L) - Har betydelse",DD,
239982,,Dolichopus calinotus,tvåvinge,Art,5,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse",EN,B2ab(iv)c(iv)
240004,,Dolichopus hilaris,tvåvinge,Art,0,Havsstrand (H) - Stor betydelse,DD,
240014,,Dolichopus litorellus,tvåvinge,Art,0,Havsstrand (H) - Stor betydelse,DD,
240017,,Dolichopus maculicornis,tvåvinge,Art,0,"Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",DD,
240021,,Dolichopus meigeni,tvåvinge,Art,0,,DD,
240028,,Dolichopus nigripes,tvåvinge,Art,1,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse",VU,B2ab(iv)c(iv)
240046,,Dolichopus ruthei,tvåvinge,Art,0,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse",DD,
100849,tryvårvecklare,Doloploca punctulana,fjäril,Art,22,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",VU,"B2ab(i,ii,iv)"
101996,brunkantad brunbagge,Dolotarsus lividus,skalbagge,Art,2,Skog (S) - Stor betydelse,RE,
212587,bronsrörbock,Donacia antiqua,skalbagge,Art,13,Sötvatten (L) - Stor betydelse,NT,B2b(iii)
100853,blomvassbock,Donacia tomentosa,skalbagge,Art,17,Sötvatten (L) - Stor betydelse,VU,B2ab(iii)
234858,,Doratura impudica,halvvinge,Art,1,Jordbrukslandskap (J) - Stor betydelse,DD,
100854,,Dorcatoma ambjoerni,skalbagge,Art,2,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",EN,B2ab(iii)
105331,,Dorcatoma janssoni,skalbagge,Art,9,Skog (S) - Stor betydelse,VU,B2ab(iii)
102228,,Dorcatoma minor,skalbagge,Art,24,Skog (S) - Stor betydelse,VU,B2ab(iii)
218134,tjockvårtig havscitron,Doris nobilis,blötdjur,Art,1,Marin miljö (M) - Stor betydelse,DD,
100861,kronblomfluga,Doros profuges,tvåvinge,Art,26,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",NT,"B2b(i,ii,iii)"
218136,kulkransad kottnuding,Doto crassicornis,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,RE,
218137,spräcklig kottnuding,Doto cuspidata,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,VU,D1
6009955,stjärnkottnuding,Doto hystrix,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
218139,mångprickig kottnuding,Doto millbayana,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,VU,D2
6001782,taggkottnuding,Doto pinnatifida,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
218140,vårtkottnuding,Doto tuberculata,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,VU,D1+2
561,blockdraba,Draba cacuminum,kärlväxt,Art,106,Fjäll (F) - Stor betydelse,VU,D1
562,dvärgdraba,Draba crassifolia,kärlväxt,Art,46,Fjäll (F) - Stor betydelse,NT,B2a; D1
1876,alpdraba,Draba fladnizensis,kärlväxt,Art,81,Fjäll (F) - Stor betydelse,NT,B2a
563,sanddraba,Draba nemorosa,kärlväxt,Art,1501,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse",VU,"B2ab(i,ii,iii)"
1877,blekdraba,Draba oxycarpa,kärlväxt,Art,66,Fjäll (F) - Stor betydelse,NT,B2a
1878,raggdraba,Draba subcapitata,kärlväxt,Art,37,Fjäll (F) - Stor betydelse,EN,D
564,drakblomma,Dracocephalum ruyschiana,kärlväxt,Art,826,Jordbrukslandskap (J) - Stor betydelse,EN,"B2ab(i,ii,iii,v)"
565,rysk drakblomma,Dracocephalum thymiflorum,kärlväxt,Art,195,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)"
6044407,spetsig vattenpensel,Draparnaldia acuta,alg,Art,0,Sötvatten (L) - Stor betydelse,DD,
100862,trubbknäppare,Drapetes mordelloides,skalbagge,Art,36,Skog (S) - Stor betydelse,VU,B2ab(iii)
219111,gläntsvartspindel,Drassyllus pumilus,palpkäke,Art,0,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",DD,
2657,snögulmossa,Drepanocladus angustifolius,mossa,Art,41,Fjäll (F) - Stor betydelse,VU,A3c
100864,,Dreposcia umbrina,skalbagge,Art,65,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
100866,,Dromaeolus barnabita,skalbagge,Art,4,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",CR,B1ab(iii)
101038,,Dropephylla clavigera,skalbagge,Art,165,Skog (S) - Stor betydelse,NT,"B2ab(iii,iv)"
6001984,,Dropephylla heerii,skalbagge,Art,18,Skog (S) - Stor betydelse,DD,
1879,trollsmultron,Drymocallis rupestris,kärlväxt,Art,2058,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(iii,v); C1+2a(i)"
643,skogssvingel,Drymochloa sylvatica,kärlväxt,Art,1809,Skog (S) - Stor betydelse,NT,"B2ab(iii,v)"
100049,spillkråka,Dryocopus martius,fågel,Art,239966,Skog (S) - Stor betydelse,NT,A2bc
102230,,Dryophthorus corticalis,skalbagge,Art,159,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
102231,,Dryops nitidulus,skalbagge,Art,8,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",DD,
100869,monkesolbi,Dufourea halictula,stekel,Art,266,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(ii,iii,iv)"
100868,klocksolbi,Dufourea inermis,stekel,Art,91,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",EN,"B2ab(ii,iii,iv)c(iv); D"
102677,fibblesolbi,Dufourea minuta,stekel,Art,21,"Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",CR,B1ab(v)c(iv)+2ab(v)c(iv); D
100870,fönstervingespinnare,Dysauxes ancilla,fjäril,Art,93,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",CR,"B1ab(iii,v)c(iv)"
100871,mjälgrävare,Dyschirius angustatus,skalbagge,Art,45,"Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",NT,B2ab(iii)
100872,saltgrävare,Dyschirius chalceus,skalbagge,Art,11,"Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",EN,B2ab(iii)c(iv)
100873,dyngrävare,Dyschirius impunctipennis,skalbagge,Art,25,"Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse",EN,B2ab(iii)c(iv)
100874,ågrävare,Dyschirius intermedius,skalbagge,Art,52,"Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",NT,B2b(iii)
100875,brantgrävare,Dyschirius laeviusculus,skalbagge,Art,4,"Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",EN,B1ab(iii)c(iv)+2ab(iii)c(iv)
100876,skuggmätare,Dyscia fagaria,fjäril,Art,75,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse",EN,"B2ab(iii,v)c(iv)"
100877,ekbrokmal,Dystebenna stephensi,fjäril,Art,9,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(i,ii,iii,iv,v)"
100878,,Dytiscus circumflexus,skalbagge,Art,19,Sötvatten (L) - Stor betydelse,NT,B2b(iii)
102423,silvergråvecklare,Eana argentana,fjäril,Art,17,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,"B2ab(ii,iii,iv)"
214915,mindre gulfläcksgråvecklare,Eana derivana,fjäril,Art,42,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,"B2ab(iii,v)"
102233,,Ebaeus lapplandicus,skalbagge,Art,14,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,B2ab(iii)
217956,,Ebala nitidissima,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
101596,sexstrimmig plattstumpbagge,Eblisia minor,skalbagge,Art,254,Skog (S) - Stor betydelse,NT,"B2ab(iii,iv)"
103893,,Ecanus glaber,skalbagge,Art,31,"Skog (S) - Har betydelse, Våtmark (V) - Har betydelse",DD,
100880,,Ecclisopteryx dalecarlica,nattslända,Art,72,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",NT,B2ab(iii)
219113,klippmarkspindel,Echemus angustifrons,palpkäke,Art,6,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",VU,"B2ab(i,ii,iii,iv)"
217722,fjädersjöborre,Echinocardium pennatifidum,tagghuding,Art,8,Marin miljö (M) - Stor betydelse,EN,B1ab(iii)
232139,kalkfjällskivling,Echinoderma calcicola,svamp,Art,4,Skog (S) - Stor betydelse,EN,D
944,taggfjällskivling,Echinoderma echinaceum,svamp,Art,45,Skog (S) - Stor betydelse,NT,B2b(iii); C2a(i)
948,mörk spärrfjällskivling,Echinoderma hystrix,svamp,Art,33,Skog (S) - Stor betydelse,EN,C2a(i)
4861,piggfjällskivling,Echinoderma jacobi,svamp,Art,26,Skog (S) - Stor betydelse,EN,C2a(i)
4863,,Echinoderma perplexum,svamp,Art,13,Skog (S) - Stor betydelse,VU,D1
2032,liten spärrfjällskivling,Echinoderma pseudoasperulum,svamp,Art,11,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",VU,D1
100881,gulryggig fältmätare,Ecliptopera capitata,fjäril,Art,231,Skog (S) - Stor betydelse,VU,"B2ab(ii,iii,iv,v)c(iv)"
227470,,Eclysippe eliasoni,mask,Art,22,Marin miljö (M) - Stor betydelse,NT,D2
100882,,Ectemnius fossorius,stekel,Art,5,Skog (S) - Stor betydelse,RE,
213873,almbarksdvärgmal,Ectoedemia amani,fjäril,Art,29,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",NT,B2ab(iii)
217882,,Edwardsia andresi,nässeldjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
234771,,Edwardsiana ishidai,halvvinge,Art,0,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse",NT,B2b(iii)
234775,,Edwardsiana plebeja,halvvinge,Art,0,"Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse",NT,B2b(iii)
250388,,Edwardsiana ulmiphagus,halvvinge,Art,0,"Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse",NT,B2b(iii)
217880,,Edwardsiella carnea,nässeldjur,Art,8,Marin miljö (M) - Stor betydelse,DD,
217881,,Edwardsiella loveni,nässeldjur,Art,13,Marin miljö (M) - Stor betydelse,CR,B1ab(iii)+2ab(iii)
201257,gulpannad lavspinnare,Eilema pygmaeolum,fjäril,Art,271,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",NT,B2b(iii)
102870,kallvattenssjögurka,Ekmania barthii,tagghuding,Art,1,Marin miljö (M) - Stor betydelse,DD,
214321,abiskogräsmal,Elachista abiskoella,fjäril,Art,1,"Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,D2
102425,gulbandsgräsmal,Elachista chrysodesmella,fjäril,Art,6,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",VU,"B1ab(ii,iii,iv,v)c(iv)+2ab(ii,iii,iv,v)c(iv)"
102385,snedpunktsgräsmal,Elachista cinereopunctella,fjäril,Art,4,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",VU,B2b(iii)c(iv)
